x,y,label
95.844048,-0.382527,4.000000
112.996086,18.237352,4.000000
-11.285400,-12.601001,1.000000
49.099899,-0.787660,4.000000
-53.007080,0.329679,3.000000
-53.007080,0.329679,3.000000
76.101822,100.130157,0.000000
-53.007080,0.329679,3.000000
-31.459152,3.666991,3.000000
-53.007080,0.329679,3.000000
11.555387,-18.283089,1.000000
61.170399,-16.966198,4.000000
-4.409151,51.061714,2.000000
66.380539,79.141098,0.000000
93.783691,30.567612,0.000000
-14.153447,-16.514784,1.000000
-11.313944,-2.778365,1.000000
95.845947,-0.382594,4.000000
-40.293633,37.530521,2.000000
-73.459274,28.966402,3.000000
97.046043,-45.409252,4.000000
7.913215,-59.596985,1.000000
115.793549,28.111387,0.000000
85.528801,4.784426,4.000000
64.424080,125.849625,0.000000
-22.321142,-61.598972,1.000000
93.159668,-10.221927,4.000000
84.240929,59.251717,0.000000
90.990837,-12.909165,4.000000
58.663960,-45.695560,4.000000
87.125587,-10.708803,4.000000
87.386078,-10.719311,4.000000
93.138657,-9.863385,4.000000
76.104401,100.138908,0.000000
56.056728,-12.600628,4.000000
75.176804,12.076342,4.000000
72.531898,14.927351,0.000000
3.203725,44.730255,0.000000
27.999866,-22.477314,4.000000
77.316490,64.266777,0.000000
-26.658293,41.188972,2.000000
101.605904,23.857597,0.000000
76.101822,100.130165,0.000000
105.633598,12.313548,4.000000
51.195137,111.098251,0.000000
51.195137,111.098251,0.000000
79.798080,5.349921,4.000000
-26.658293,41.188972,2.000000
61.558605,20.344307,0.000000
80.090088,67.056892,0.000000
22.113489,-48.807930,1.000000
81.914497,68.034203,0.000000
92.616844,-11.872884,4.000000
59.988266,27.917496,0.000000
115.199577,-32.323196,4.000000
-33.453033,-40.866020,1.000000
-23.988688,-84.886284,1.000000
91.925110,40.786346,0.000000
80.527405,6.291962,4.000000
105.633591,12.313544,4.000000
93.597336,-44.509621,4.000000
101.606239,23.857321,0.000000
105.634666,12.313604,4.000000
99.752396,28.943502,0.000000
76.101822,100.130165,0.000000
72.580505,14.893370,0.000000
57.305931,22.293884,0.000000
108.364899,-34.489605,4.000000
105.633591,12.313544,4.000000
76.101822,100.130157,0.000000
76.101822,100.130157,0.000000
-26.658293,41.188972,2.000000
75.519028,11.777898,4.000000
71.991562,67.287155,0.000000
97.627075,-7.614954,4.000000
71.398277,-16.388636,4.000000
76.101822,100.130157,0.000000
105.633598,12.313548,4.000000
114.121536,-0.833836,4.000000
71.991562,67.287155,0.000000
97.626740,-7.614994,4.000000
10.609751,77.351707,0.000000
75.519028,11.777898,4.000000
51.195339,111.099731,0.000000
101.605431,23.857687,0.000000
76.101822,100.130157,0.000000
61.330185,-45.213516,4.000000
101.605515,23.857990,0.000000
51.789112,116.546318,0.000000
105.633598,12.313548,4.000000
76.104401,100.138908,0.000000
71.661621,13.896091,0.000000
49.861668,-7.687521,4.000000
76.101822,100.130157,0.000000
76.101822,100.130157,0.000000
76.101822,100.130157,0.000000
51.194950,111.097923,0.000000
101.605515,23.857990,0.000000
76.101822,100.130157,0.000000
-26.658293,41.188972,2.000000
57.305931,22.293884,0.000000
108.362076,-34.488930,4.000000
91.161896,9.590528,4.000000
56.624187,151.791901,0.000000
-1.771644,-7.484125,1.000000
80.086121,59.703331,0.000000
76.104401,100.138908,0.000000
76.101822,100.130165,0.000000
114.121536,-0.833836,4.000000
105.633598,12.313548,4.000000
6.795185,-13.600456,1.000000
57.305931,22.293884,0.000000
108.362129,-34.489437,4.000000
91.711708,41.102894,0.000000
67.700462,70.638985,0.000000
92.189140,-11.749992,4.000000
59.989098,27.917473,0.000000
115.192375,-32.321384,4.000000
79.953934,59.862255,0.000000
80.041710,59.732887,0.000000
114.121536,-0.833836,4.000000
114.121536,-0.833836,4.000000
51.194653,111.097389,0.000000
83.163521,51.166058,0.000000
59.989098,27.917473,0.000000
115.191452,-32.321812,4.000000
89.052399,-25.140505,4.000000
-11.223959,-61.907978,1.000000
35.703331,-100.265564,1.000000
35.893684,-100.141953,1.000000
35.740696,-100.233795,1.000000
35.775303,-100.213730,1.000000
110.314766,9.301110,4.000000
35.289597,113.150414,0.000000
35.289597,113.150414,0.000000
12.686044,-57.171497,1.000000
-87.548477,55.872570,2.000000
-24.520872,76.608795,2.000000
-25.209223,78.363884,2.000000
-25.200430,78.336624,2.000000
-44.713444,161.042450,2.000000
-24.520128,76.606201,2.000000
-24.520945,76.603798,2.000000
-14.070979,90.153603,2.000000
-25.221531,78.412422,2.000000
13.926182,-89.303169,1.000000
8.387038,-24.174410,1.000000
-87.147552,62.693756,2.000000
-32.095177,-54.863205,1.000000
51.270222,77.945801,0.000000
52.829323,88.719185,0.000000
79.298012,133.036377,0.000000
-25.890472,78.753044,2.000000
33.076729,-60.811928,1.000000
-13.883117,90.277428,2.000000
-25.889675,78.749573,2.000000
33.076347,-60.812687,1.000000
-13.883117,90.277428,2.000000
-25.890472,78.753044,2.000000
33.077473,-60.810844,1.000000
-13.883117,90.277428,2.000000
-25.890472,78.753044,2.000000
33.077160,-60.808117,1.000000
-13.883117,90.277428,2.000000
-25.890472,78.753044,2.000000
33.076530,-60.810032,1.000000
-25.890472,78.753044,2.000000
33.076412,-60.811356,1.000000
-13.852080,90.301270,2.000000
-13.882732,90.276680,2.000000
-1.241289,71.203972,2.000000
-1.310056,71.194313,2.000000
-1.992160,-3.081210,1.000000
10.952360,-69.124168,1.000000
11.419860,-56.361256,1.000000
-13.852080,90.301270,2.000000
-25.605492,78.509941,2.000000
32.115093,-61.847435,1.000000
-13.914096,90.256119,2.000000
-13.882749,90.276649,2.000000
-13.852080,90.301270,2.000000
-13.852080,90.301270,2.000000
-13.852080,90.301270,2.000000
-13.852080,90.301270,2.000000
-25.618538,78.489235,2.000000
32.093189,-61.850773,1.000000
-25.582817,78.531273,2.000000
32.147163,-61.834770,1.000000
-13.271526,90.736694,2.000000
-13.815757,90.325020,2.000000
14.579535,98.006111,0.000000
113.890442,-14.562202,4.000000
32.092464,-61.876480,1.000000
26.587267,65.872826,0.000000
-8.741203,106.853378,2.000000
26.540220,87.924232,0.000000
40.264313,112.097214,0.000000
113.884895,-14.563174,4.000000
40.264313,112.097214,0.000000
113.884895,-14.563174,4.000000
1.054424,115.698586,2.000000
35.286900,113.161919,0.000000
-25.618538,78.489235,2.000000
32.094692,-61.852276,1.000000
35.293400,113.136200,0.000000
-13.852080,90.301270,2.000000
-13.852080,90.301270,2.000000
35.293400,113.136200,0.000000
-13.951193,90.232422,2.000000
-13.882749,90.276649,2.000000
-13.882749,90.276649,2.000000
-25.025173,78.443176,2.000000
-25.010252,78.423630,2.000000
-25.010252,78.423630,2.000000
-28.937271,21.782154,2.000000
40.349548,111.695244,0.000000
-13.852080,90.301270,2.000000
40.349548,111.695244,0.000000
-45.447662,44.498035,2.000000
40.348495,111.696259,0.000000
-13.852080,90.301270,2.000000
-13.852080,90.301270,2.000000
40.674599,111.084541,0.000000
-19.692513,40.747356,2.000000
-28.821026,40.096142,2.000000
-40.278103,47.934303,2.000000
-25.012720,78.373795,2.000000
-13.271526,90.736694,2.000000
-17.663700,69.341431,2.000000
-13.914096,90.256119,2.000000
-13.914096,90.256119,2.000000
35.294334,113.133232,0.000000
40.250759,111.936569,0.000000
-24.971354,41.598537,2.000000
123.911346,24.091825,4.000000
19.057245,-26.393627,1.000000
21.314671,9.274714,0.000000
54.010723,80.816475,0.000000
29.225428,22.607948,0.000000
27.363501,20.251377,0.000000
123.147705,39.953594,0.000000
26.814943,24.335859,0.000000
49.646824,-71.801620,4.000000
55.898937,-75.373810,4.000000
50.874847,-72.823387,4.000000
51.925674,-74.056938,4.000000
127.830666,18.767002,4.000000
21.224554,25.397133,0.000000
8.084221,38.748405,0.000000
33.739792,18.764170,0.000000
8.083647,38.747890,0.000000
32.025040,15.359249,0.000000
127.815277,18.767525,4.000000
30.861849,23.457912,0.000000
21.409105,24.828815,0.000000
49.082504,-43.438736,4.000000
21.226444,24.580008,0.000000
8.083647,38.747890,0.000000
30.862278,23.457510,0.000000
8.084221,38.748405,0.000000
8.083659,38.748440,0.000000
30.861784,23.458269,0.000000
31.413363,21.066519,0.000000
8.083887,38.748463,0.000000
30.861521,23.457920,0.000000
30.861706,23.458479,0.000000
8.082829,38.748253,0.000000
8.083797,38.748482,0.000000
30.861807,23.458065,0.000000
30.831013,23.504164,0.000000
21.982342,24.647625,0.000000
30.861870,23.457525,0.000000
22.010094,24.605278,0.000000
9.732102,37.688240,0.000000
-11.368572,-59.956146,1.000000
136.409348,15.446023,4.000000
89.833015,-18.094292,4.000000
89.833374,-18.094900,4.000000
94.375504,-36.216831,4.000000
58.504009,-31.294863,4.000000
53.593819,-26.325399,4.000000
85.391998,6.243354,4.000000
75.018814,12.274171,4.000000
62.312794,23.785192,0.000000
112.887749,-32.644501,4.000000
3.637174,45.670292,0.000000
89.953735,-18.015425,4.000000
73.980629,12.459835,4.000000
-91.550232,74.211884,2.000000
30.861687,23.457140,0.000000
34.534161,23.407831,0.000000
127.893265,16.648766,4.000000
0.468477,36.439438,0.000000
11.555943,-18.283609,1.000000
-31.890100,65.251587,2.000000
105.487701,-44.010315,4.000000
89.457283,-86.722878,4.000000
116.847862,-80.503784,4.000000
100.877716,-89.286072,4.000000
119.322350,-93.424004,4.000000
107.231987,-45.479221,4.000000
87.866035,-88.044724,4.000000
118.564117,-81.742134,4.000000
100.188194,-91.270981,4.000000
121.307144,-94.137939,4.000000
140.254440,6.903490,4.000000
122.957893,27.543409,0.000000
117.074165,89.503807,0.000000
117.072922,89.509155,0.000000
139.575119,-35.515892,4.000000
57.670792,22.230680,0.000000
108.489151,-34.780464,4.000000
150.260834,-28.674665,4.000000
-5.753985,-73.454056,1.000000
103.630219,100.977585,0.000000
131.892456,23.041008,4.000000
37.026558,21.116062,0.000000
63.689854,24.194227,0.000000
116.322075,-33.166882,4.000000
117.547424,-38.888805,4.000000
30.334017,-50.646069,1.000000
-63.334835,83.638634,2.000000
34.752178,19.781319,0.000000
46.489193,36.577156,0.000000
30.561106,-51.098755,1.000000
51.025177,32.569870,0.000000
27.111088,-42.819607,1.000000
36.969795,29.297056,0.000000
25.966356,19.378403,0.000000
105.634666,12.313604,4.000000
130.551392,23.734144,4.000000
34.534233,23.408077,0.000000
35.215591,51.383148,0.000000
130.873535,27.309366,4.000000
31.010612,-66.321716,1.000000
70.393333,-110.680992,4.000000
81.655556,-124.022781,4.000000
71.894913,-113.542931,4.000000
72.844650,-113.728241,4.000000
47.021458,67.845078,0.000000
34.605564,18.935020,0.000000
33.802101,17.440811,0.000000
-52.289524,-20.750809,3.000000
-52.494114,-20.730305,3.000000
89.908829,-18.042978,4.000000
-40.539185,42.628887,2.000000
47.070873,-41.105003,4.000000
117.823822,20.885874,4.000000
-40.641090,-47.849224,1.000000
-19.692513,40.747356,2.000000
68.764725,97.093956,0.000000
88.576553,39.689930,0.000000
113.086258,19.363548,4.000000
31.886299,-16.024212,4.000000
25.965214,19.378485,0.000000
29.580290,19.186831,0.000000
15.593761,-24.406460,1.000000
11.555136,-18.281683,1.000000
49.550884,37.366905,0.000000
15.318952,-39.092518,1.000000
27.963963,-42.483887,1.000000
21.842947,-47.237492,1.000000
122.674065,46.754250,0.000000
137.245392,-11.500392,4.000000
106.439323,-0.194026,4.000000
83.484787,-36.962677,4.000000
81.157257,-38.521343,4.000000
147.626617,-31.205769,4.000000
21.983351,-48.370495,1.000000
55.183697,-29.355356,4.000000
28.140842,-28.182154,4.000000
66.609413,-37.819736,4.000000
73.954376,-43.412769,4.000000
62.348610,-36.510944,4.000000
61.876827,-36.620472,4.000000
62.693615,-36.678883,4.000000
53.637184,138.563690,0.000000
111.276642,10.439749,4.000000
28.378996,-42.371063,1.000000
71.671165,65.955521,0.000000
96.975075,-6.366607,4.000000
99.779205,29.161081,0.000000
28.351589,-42.378983,1.000000
113.951149,-1.451268,4.000000
110.035622,23.839479,0.000000
73.503014,-23.347389,4.000000
59.262867,-34.926064,4.000000
55.781639,-37.795769,4.000000
59.273979,-34.938770,4.000000
53.846081,-28.495085,4.000000
53.850143,-28.498991,4.000000
53.837139,-28.484217,4.000000
61.648346,-36.591850,4.000000
53.834415,-28.482405,4.000000
59.092224,-34.807941,4.000000
53.907722,-28.531059,4.000000
53.886162,-28.519291,4.000000
59.092117,-34.811451,4.000000
59.184795,-34.874783,4.000000
53.832512,-28.481043,4.000000
22.233250,-49.097015,1.000000
101.843231,6.860648,4.000000
110.573822,-49.044010,4.000000
97.091370,30.402525,0.000000
30.167553,-23.674807,4.000000
30.167757,-23.676111,4.000000
85.528801,4.784426,4.000000
56.287952,-21.113853,4.000000
-24.971354,41.598537,2.000000
91.362396,8.679408,4.000000
-29.548475,-62.008820,1.000000
27.452820,157.132034,0.000000
61.335121,-45.222767,4.000000
88.327034,-53.615860,4.000000
-90.660301,69.243332,2.000000
-29.210663,-2.047402,3.000000
-35.528980,-9.677882,3.000000
-2.280241,-5.294822,1.000000
83.778122,8.686594,4.000000
-10.756851,-26.882778,1.000000
-10.756812,-26.882641,1.000000
-38.214603,0.506273,3.000000
-34.463314,1.612174,3.000000
-38.214603,0.506273,3.000000
-38.214603,0.506273,3.000000
-34.430809,1.787250,3.000000
-1.280781,-80.781975,1.000000
-1.282205,-80.822861,1.000000
7.652083,-70.801567,1.000000
-4.340907,-7.955121,1.000000
6.470048,-69.333138,1.000000
56.545773,-46.791580,4.000000
3.391500,-71.189171,1.000000
3.187160,-71.078758,1.000000
8.691678,-72.445335,1.000000
79.912872,52.656918,0.000000
-0.163944,-9.555699,1.000000
76.660988,56.704884,0.000000
39.453590,36.126038,0.000000
4.133764,-59.312798,1.000000
-87.734818,60.052387,2.000000
25.830160,-15.337059,4.000000
26.708038,65.802055,0.000000
16.630489,-47.504200,1.000000
-2.395948,-5.480708,1.000000
106.706299,23.812778,0.000000
106.625824,23.756315,0.000000
-26.071188,-59.518860,1.000000
29.515419,-12.433184,4.000000
105.634666,12.313604,4.000000
114.561066,16.173363,4.000000
10.805179,98.156441,0.000000
26.247787,65.885338,0.000000
-2.834526,-6.090749,1.000000
7.411842,-68.996780,1.000000
109.961479,17.502758,4.000000
113.993690,-0.767212,4.000000
-32.448067,-58.463554,1.000000
-81.808395,48.063400,2.000000
101.842834,6.860614,4.000000
66.382370,-73.419968,4.000000
104.624260,19.181532,4.000000
-71.817978,26.806278,3.000000
-29.546122,-62.006939,1.000000
114.561096,16.172651,4.000000
114.561066,16.173363,4.000000
13.393489,-22.996952,1.000000
26.352623,144.660660,0.000000
14.972257,-18.850664,1.000000
-40.537308,42.632446,2.000000
89.334267,30.804701,0.000000
94.115433,30.519840,0.000000
55.115559,104.925713,0.000000
62.440182,23.762207,0.000000
112.890694,-32.664318,4.000000
25.546810,-23.832281,4.000000
68.263176,96.744865,0.000000
-5.439561,-24.166340,1.000000
-24.570856,-57.306389,1.000000
-7.396306,40.212162,2.000000
25.462091,-9.765522,4.000000
110.036575,23.838993,0.000000
-90.660301,69.243332,2.000000
-10.757054,-26.883568,1.000000
23.155071,-28.985508,4.000000
110.035873,23.841026,0.000000
25.546810,-23.832281,4.000000
104.625099,19.180826,4.000000
-0.969601,-28.154264,1.000000
-10.756927,-26.883850,1.000000
-10.756825,-26.882006,1.000000
-10.757294,-26.883183,1.000000
-10.757274,-26.883247,1.000000
-10.757274,-26.883551,1.000000
-10.756890,-26.884216,1.000000
39.453995,36.125999,0.000000
-4.356496,-8.076816,1.000000
7.634418,-70.771049,1.000000
3.071614,-71.136726,1.000000
26.351280,144.654358,0.000000
15.188107,-18.692362,1.000000
25.829432,-15.335845,4.000000
96.292358,3.507170,4.000000
32.811695,-15.780485,4.000000
74.732643,11.873568,4.000000
-10.756790,-26.883633,1.000000
111.277405,10.438283,4.000000
7.292824,-50.080227,1.000000
75.264977,146.129227,0.000000
-3.911552,-112.019104,1.000000
101.605904,23.857597,0.000000
110.035873,23.841026,0.000000
-30.299427,33.280491,2.000000
17.573627,-62.038277,1.000000
-0.163835,-9.555840,1.000000
68.728043,97.391808,0.000000
68.015572,97.035316,0.000000
88.510544,39.975712,0.000000
26.352623,144.660660,0.000000
35.024509,-44.834545,4.000000
68.015572,97.035332,0.000000
-40.537518,42.632435,2.000000
25.546181,-23.831730,4.000000
70.264191,15.363394,0.000000
-21.433187,41.772320,2.000000
104.625114,19.181087,4.000000
97.091827,30.402424,0.000000
64.270958,17.155294,0.000000
81.894066,40.377113,0.000000
69.422493,-15.974988,4.000000
95.846092,-0.383191,4.000000
-81.005814,54.713692,2.000000
23.159481,-28.990091,4.000000
28.142076,-28.183182,4.000000
-45.447662,44.498035,2.000000
76.625984,7.781543,4.000000
-21.432945,41.772015,2.000000
24.785694,-19.818047,4.000000
-1.121707,-18.422190,1.000000
110.035942,23.840223,0.000000
-0.969379,-28.155092,1.000000
68.065994,96.917046,0.000000
11.026464,98.251961,0.000000
-35.236572,-49.715603,1.000000
83.879768,8.833308,4.000000
55.610092,2.889128,4.000000
111.055641,33.497089,0.000000
111.277405,10.438283,4.000000
98.400818,14.466590,4.000000
25.830160,-15.337059,4.000000
13.393489,-22.996952,1.000000
25.831617,-15.336700,4.000000
111.144936,33.223911,0.000000
25.459772,-9.770628,4.000000
88.950165,38.418865,0.000000
91.228447,9.134159,4.000000
-30.510012,-46.665504,1.000000
56.624187,151.791901,0.000000
18.138424,-53.036263,1.000000
25.460142,-9.767550,4.000000
95.664589,20.050877,0.000000
-32.622543,35.275513,2.000000
25.546810,-23.832281,4.000000
89.291214,30.839794,0.000000
25.829592,-15.335568,4.000000
26.352623,144.660660,0.000000
13.393437,-22.997408,1.000000
72.700981,43.934956,0.000000
18.652336,-24.416830,1.000000
95.820892,20.032898,0.000000
28.262129,-42.395817,1.000000
56.055828,2.973327,4.000000
101.605431,23.857687,0.000000
150.608475,57.467381,0.000000
-10.244488,-26.778656,1.000000
17.614422,-61.854256,1.000000
-21.583313,-62.697231,1.000000
75.901733,-17.516180,4.000000
64.560410,17.220245,0.000000
74.777756,-12.936516,4.000000
68.066025,96.917007,0.000000
9.393576,-16.562607,1.000000
79.912041,52.657661,0.000000
24.818377,-19.822256,4.000000
89.329887,30.803543,0.000000
68.800812,97.205872,0.000000
-4.708661,-1.444601,1.000000
67.695793,70.623230,0.000000
-1.756201,-9.010981,1.000000
15.848382,-29.528194,1.000000
15.326444,-89.506554,1.000000
-26.751446,-66.373787,1.000000
-40.537518,42.632435,2.000000
101.842834,6.860614,4.000000
113.848900,-2.309515,4.000000
74.157852,88.170189,0.000000
32.811386,-15.780699,4.000000
101.842834,6.860614,4.000000
86.241699,50.609802,0.000000
80.396942,60.847000,0.000000
101.843552,6.860674,4.000000
81.702988,-21.089897,4.000000
78.996696,-43.785519,4.000000
87.439125,-47.853539,4.000000
80.909294,-49.224731,4.000000
77.975098,-51.668087,4.000000
74.157944,88.169716,0.000000
53.638725,138.564468,0.000000
80.826637,-13.849211,4.000000
104.875244,29.135559,0.000000
77.183495,65.194832,0.000000
97.300270,26.822962,0.000000
86.241699,50.609802,0.000000
-55.110104,-20.220552,3.000000
80.167709,-24.725101,4.000000
101.843231,6.860648,4.000000
101.843971,6.861093,4.000000
101.841400,6.860880,4.000000
105.943878,28.374027,0.000000
105.943932,28.374046,0.000000
-1.694514,-7.255885,1.000000
100.745667,28.696428,0.000000
-23.317171,41.788368,2.000000
14.262009,-99.941673,1.000000
11.749316,-102.177490,1.000000
20.694090,-39.340599,1.000000
101.846413,6.860893,4.000000
-87.547012,55.871586,2.000000
80.668449,67.085953,0.000000
53.638962,138.564957,0.000000
106.337204,31.930498,0.000000
74.158295,88.169464,0.000000
-28.322916,-48.152363,1.000000
32.812634,-15.780247,4.000000
101.842834,6.860614,4.000000
101.843552,6.860674,4.000000
101.846069,6.860862,4.000000
-23.317177,41.788406,2.000000
74.158295,88.169464,0.000000
105.946167,28.374207,0.000000
72.233139,67.626839,0.000000
97.673904,-8.010230,4.000000
105.487701,-44.010315,4.000000
89.454201,-86.718071,4.000000
116.847862,-80.503784,4.000000
100.877945,-89.289909,4.000000
119.322350,-93.424004,4.000000
105.946167,28.374207,0.000000
1.581271,-8.839528,1.000000
105.946159,28.375431,0.000000
9.828074,-49.540668,1.000000
53.674751,-56.299782,4.000000
53.683449,-56.311882,4.000000
53.680458,-56.309937,4.000000
53.683353,-56.311882,4.000000
53.675224,-56.300701,4.000000
80.333023,61.013226,0.000000
101.843185,6.860641,4.000000
101.843231,6.860648,4.000000
72.233192,67.627396,0.000000
97.673904,-8.010230,4.000000
105.946098,28.375530,0.000000
101.844345,6.861129,4.000000
78.340027,62.791317,0.000000
104.875244,29.135559,0.000000
53.638725,138.564468,0.000000
-23.317177,41.788406,2.000000
86.365601,50.531342,0.000000
-4.078684,-1.522294,1.000000
7.641418,-70.055580,1.000000
101.841400,6.860880,4.000000
-29.548637,-62.009003,1.000000
80.316200,61.022366,0.000000
105.943710,28.375574,0.000000
101.842834,6.860614,4.000000
100.745667,28.696428,0.000000
101.842834,6.860614,4.000000
101.845383,6.860833,4.000000
33.342403,-15.566206,4.000000
73.852020,85.739914,0.000000
80.876724,67.047379,0.000000
101.088043,28.524879,0.000000
73.852051,85.739647,0.000000
91.390427,8.424658,4.000000
95.761978,8.046887,4.000000
85.046394,52.638577,0.000000
73.850807,85.740005,0.000000
32.511070,-29.838264,4.000000
84.588196,53.294811,0.000000
95.759575,8.064154,4.000000
67.364899,-10.094322,4.000000
95.759575,8.064154,4.000000
95.761971,8.046891,4.000000
74.158295,88.169464,0.000000
28.017538,-22.265150,4.000000
-23.317177,41.788406,2.000000
105.946243,28.374039,0.000000
82.197304,67.474945,0.000000
93.108307,-12.231990,4.000000
74.158295,88.169464,0.000000
-29.548449,-62.009113,1.000000
80.906868,4.500233,4.000000
101.845383,6.860833,4.000000
53.638725,138.564468,0.000000
85.046394,52.638577,0.000000
57.812805,145.375137,0.000000
95.761543,8.046754,4.000000
73.852051,85.739647,0.000000
95.762306,8.047003,4.000000
113.823418,-3.108118,4.000000
74.158295,88.169464,0.000000
95.759537,8.046804,4.000000
29.515650,-12.433036,4.000000
-21.432993,41.772671,2.000000
-26.209843,-50.323059,1.000000
57.812805,145.375137,0.000000
95.757072,8.064118,4.000000
57.819000,145.341522,0.000000
57.819000,145.341522,0.000000
57.819000,145.341522,0.000000
73.850807,85.740005,0.000000
76.151688,-17.992128,4.000000
109.157204,23.948986,0.000000
95.758804,8.046532,4.000000
29.466047,-13.436096,4.000000
-21.432945,41.772015,2.000000
113.822403,-3.108094,4.000000
95.763092,8.046721,4.000000
-26.183897,-59.686085,1.000000
-29.159250,-64.177612,1.000000
-25.001881,-57.306267,1.000000
73.850807,85.740005,0.000000
57.819000,145.341522,0.000000
57.819000,145.341522,0.000000
-29.160786,-64.177429,1.000000
95.760040,8.047025,4.000000
57.812805,145.375137,0.000000
-29.157587,-64.177284,1.000000
4.692536,-10.784565,1.000000
0.754496,-65.946594,1.000000
80.893936,-13.975297,4.000000
110.803696,22.698971,4.000000
57.812805,145.375137,0.000000
71.263138,-39.682877,4.000000
95.762093,8.047124,4.000000
-29.158398,-64.177101,1.000000
52.375362,-39.672020,4.000000
46.504845,-41.247566,4.000000
46.448437,-41.252903,4.000000
47.049244,-41.302845,4.000000
57.812805,145.375137,0.000000
57.812805,145.375137,0.000000
73.852089,85.740028,0.000000
69.347832,-15.958547,4.000000
82.290451,67.299042,0.000000
93.272240,-12.346195,4.000000
94.092545,36.361984,0.000000
-29.158766,-64.176819,1.000000
-29.163137,-64.172264,1.000000
96.670418,9.058159,4.000000
84.588417,53.294334,0.000000
95.764374,8.047246,4.000000
131.118561,-54.803135,4.000000
-28.713223,-63.717209,1.000000
82.290451,67.299042,0.000000
93.272240,-12.346195,4.000000
-21.431980,41.771957,2.000000
-29.357306,-51.499611,1.000000
-28.932190,-79.554176,1.000000
-23.984356,-84.641640,1.000000
-28.375959,-80.616142,1.000000
-27.410727,-81.724869,1.000000
29.516314,-12.431905,4.000000
95.761993,8.046890,4.000000
76.107201,-18.594938,4.000000
49.951035,-7.730730,4.000000
-28.821466,40.097389,2.000000
-28.821384,40.096905,2.000000
44.056515,-7.010890,4.000000
44.333279,-4.172588,4.000000
7.511726,-54.905560,1.000000
45.999954,-9.190839,4.000000
51.180550,-16.080257,4.000000
20.260647,-18.898663,4.000000
68.800835,97.205704,0.000000
68.623085,96.762642,0.000000
89.317833,30.839645,0.000000
15.197020,-18.721010,1.000000
68.109749,96.832726,0.000000
45.983604,-9.186298,4.000000
44.315094,-7.516623,4.000000
53.565929,-5.632411,4.000000
53.565929,-5.632411,4.000000
44.155991,-7.260108,4.000000
44.155022,-7.260203,4.000000
44.057045,-7.010675,4.000000
44.056355,-7.010711,4.000000
44.055847,-7.010697,4.000000
44.148445,-7.256048,4.000000
44.046249,-7.005612,4.000000
44.059971,-7.012506,4.000000
43.823349,-6.615382,4.000000
-41.714607,-23.128571,3.000000
43.893745,-6.068895,4.000000
43.883991,-6.071154,4.000000
-46.914360,-16.858715,3.000000
43.903938,-5.703470,4.000000
43.903873,-5.703105,4.000000
43.904041,-5.703311,4.000000
43.903961,-5.703640,4.000000
43.903629,-5.701038,4.000000
44.333664,-4.172869,4.000000
34.494801,-21.086252,4.000000
111.278336,10.439366,4.000000
44.315094,-7.516623,4.000000
44.333664,-4.172869,4.000000
-40.537262,42.632427,2.000000
72.872070,15.543314,0.000000
76.823883,62.238491,0.000000
40.592472,152.346527,0.000000
-28.116247,-50.537434,1.000000
-40.544147,42.622292,2.000000
89.300453,30.805391,0.000000
11.922551,-48.615005,1.000000
82.175217,-23.215782,4.000000
82.958885,-47.725632,4.000000
83.087067,-47.729385,4.000000
82.972359,-47.750847,4.000000
82.984230,-47.745857,4.000000
80.572441,-25.102278,4.000000
4.038876,-59.482754,1.000000
11.924155,-48.612614,1.000000
-40.530247,42.629044,2.000000
7.263123,-49.065300,1.000000
68.397476,96.738411,0.000000
75.150444,-19.301886,4.000000
67.695793,70.623230,0.000000
44.346478,-7.510804,4.000000
44.626766,-7.890364,4.000000
7.795302,83.095177,0.000000
-32.817932,-53.717827,1.000000
-8.921687,-21.958780,1.000000
-86.589607,66.648170,2.000000
-9.994211,-44.539982,1.000000
-35.528980,-9.677882,3.000000
-9.994211,-44.539982,1.000000
-58.712528,-14.988000,3.000000
107.189987,-45.519718,4.000000
23.159666,-28.990805,4.000000
-35.528980,-9.677882,3.000000
-58.712528,-14.988000,3.000000
-35.635479,-9.947648,3.000000
-58.941109,-14.348044,3.000000
-35.635231,-9.948255,3.000000
-58.941109,-14.348044,3.000000
-58.941109,-14.348044,3.000000
-35.635231,-9.948255,3.000000
-37.401398,-21.099529,3.000000
43.904011,-5.703726,4.000000
-35.732777,-10.141563,3.000000
-59.023144,-13.996256,3.000000
-35.732792,-10.141611,3.000000
-59.023048,-13.996343,3.000000
-35.459885,-7.699699,3.000000
-10.018656,-26.737888,1.000000
51.195091,111.098846,0.000000
-35.732677,-10.141143,3.000000
-35.732494,-10.140380,3.000000
-35.732235,-10.141112,3.000000
-35.732235,-10.141112,3.000000
-35.732456,-10.141353,3.000000
-44.210964,-7.497194,3.000000
-44.210964,-7.497194,3.000000
-44.210964,-7.497194,3.000000
49.950665,-7.735205,4.000000
5.262971,87.015770,2.000000
-8.923904,-21.961054,1.000000
-8.926247,-21.963114,1.000000
-8.928179,-21.965431,1.000000
-8.930959,-21.968569,1.000000
-8.933478,-21.969957,1.000000
-8.935736,-21.972136,1.000000
-8.937930,-21.970648,1.000000
-8.940047,-21.972677,1.000000
-8.942927,-21.975521,1.000000
-8.945409,-21.977631,1.000000
76.873146,2.612208,4.000000
55.060307,-33.261608,4.000000
53.324787,-31.194452,4.000000
14.716683,-29.887474,1.000000
